,Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
4480,2022-07-02,2,15000,800,1 out of 2,1,Vijaya Puri Colony,Hyderabad,2,Bachelors/Family,2
4481,2022-05-16,2,15000,1000,2 out of 3,1,"Koti, NH 9",Hyderabad,2,Bachelors/Family,2
4482,2022-05-12,2,8000,1100,2 out of 3,1,"Uppal, NH 2 2",Hyderabad,1,Bachelors/Family,2
4483,2022-05-12,1,6500,160,Ground out of 1,1,"Hafeezpet, NH 9",Hyderabad,1,Bachelors/Family,1
4484,2022-06-09,2,22000,1230,5 out of 5,1,"Narsingi, Outer Ring Road",Hyderabad,2,Family,2
4485,2022-05-12,1,6200,500,Ground out of 5,1,Ram nagar,Hyderabad,1,Bachelors/Family,1
4486,2022-05-12,1,9000,300,2 out of 4,1,Begumpet,Hyderabad,2,Bachelors/Family,1
4487,2022-06-04,2,9000,1156,Ground out of 2,2,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,1,Bachelors,2
4488,2022-05-12,2,15000,1100,2 out of 4,1,Old Bowenpally,Hyderabad,2,Bachelors/Family,2
4489,2022-06-14,2,15000,1250,3 out of 4,2,"Himayath Nagar, NH 7",Hyderabad,2,Bachelors,2
4490,2022-06-12,3,15000,900,1,1,"Malakpet, NH 9",Hyderabad,2,Bachelors/Family,3
4491,2022-05-16,1,6800,650,2 out of 3,1,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,1,Bachelors/Family,1
4492,2022-05-12,1,5000,350,2 out of 3,1,Attapur,Hyderabad,1,Bachelors/Family,1
4493,2022-05-12,2,12000,1500,Ground out of 3,1,Akhilandeswari Nagar,Hyderabad,2,Bachelors/Family,2
4494,2022-05-12,2,12000,100,Ground out of 3,1,"Narsingi, Outer Ring Road",Hyderabad,2,Bachelors/Family,2
4495,2022-05-12,2,12000,900,2 out of 4,1,Bandlaguda Jagir,Hyderabad,2,Bachelors/Family,2
4496,2022-06-03,2,18000,990,3 out of 3,1,"Somajiguda, NH 9",Hyderabad,2,Bachelors/Family,2
4497,2022-06-21,3,25000,1700,5 out of 5,1,Kompally,Hyderabad,2,Bachelors/Family,3
4498,2022-06-28,2,15000,900,3 out of 6,1,"Moosarambagh, NH 9",Hyderabad,2,Bachelors/Family,2
4499,2022-05-14,3,23000,1700,2 out of 5,1,Hyderabad,Hyderabad,2,Bachelors/Family,3
4500,2022-05-20,2,10500,1050,Ground out of 3,1,Hastinapuram,Hyderabad,1,Bachelors/Family,2
4501,2022-05-10,3,37000,1550,3 out of 5,1,"Banjara Hills, NH 9",Hyderabad,2,Bachelors/Family,3
4502,2022-05-12,2,16000,1050,1 out of 2,2,Suchitra Circle,Hyderabad,2,Bachelors/Family,2
4503,2022-05-12,3,25000,1600,4 out of 5,1,Kondapur,Hyderabad,2,Bachelors/Family,3
4504,2022-06-29,2,14000,1250,1 out of 4,1,Ram Bagh Colony,Hyderabad,1,Bachelors/Family,2
4505,2022-05-12,2,10000,700,3 out of 4,1,Old Nallakunta,Hyderabad,2,Bachelors/Family,1
4506,2022-05-12,2,12500,1100,2 out of 3,1,Bandlaguda Jagir,Hyderabad,2,Bachelors/Family,2
4507,2022-05-12,2,15000,850,3 out of 5,1,"Banjara Hills, NH 9",Hyderabad,2,Bachelors/Family,1
4508,2022-06-25,3,35000,1700,2 out of 3,2,Jubilee Hills,Hyderabad,2,Bachelors,3
4509,2022-05-09,3,30000,1800,1 out of 5,2,Raj Bhawan Road,Hyderabad,2,Bachelors/Family,3
4510,2022-05-16,1,8000,520,3 out of 5,1,"New Boiguda, Boiguda",Hyderabad,2,Bachelors/Family,1
4511,2022-05-12,2,7000,800,Ground out of 1,1,Rampally,Hyderabad,1,Bachelors/Family,2
4512,2022-05-12,1,5500,67,Ground out of 1,1,Jagadgiri Gutta,Hyderabad,2,Bachelors/Family,1
4513,2022-05-12,1,5000,500,2 out of 3,1,"Peerzadiguda, NH 2 2",Hyderabad,1,Bachelors/Family,1
4514,2022-05-12,2,8500,1060,2 out of 5,1,Dammaiguda,Hyderabad,2,Bachelors/Family,2
4515,2022-05-16,2,8000,900,Ground out of 2,1,"Uppal, NH 2 2",Hyderabad,2,Bachelors/Family,1
4516,2022-05-12,2,16000,1650,Ground out of 3,1,Kapra,Hyderabad,2,Bachelors/Family,1
4517,2022-05-12,2,7500,800,2 out of 4,1,Meerpet,Hyderabad,2,Bachelors/Family,2
4519,2022-07-06,3,8000,1100,2 out of 5,2,Jubilee Hills,Hyderabad,2,Bachelors/Family,1
4520,2022-06-21,2,45000,1492,4 out of 31,1,Gachibowli,Hyderabad,2,Bachelors/Family,2
4521,2022-07-06,3,9000,1100,1 out of 4,2,"Manikonda, Outer Ring Road",Hyderabad,2,Bachelors/Family,1
4522,2022-06-14,4,60000,2990,3 out of 13,1,Gachibowli,Hyderabad,2,Bachelors/Family,3
4523,2022-06-21,3,70000,2780,4 out of 26,1,Nanakram Guda,Hyderabad,2,Bachelors/Family,3
4524,2022-05-02,2,9000,1100,1 out of 2,2,Aminpur,Hyderabad,1,Bachelors/Family,2
4525,2022-05-12,2,11000,90,Ground out of 5,1,Shaikpet,Hyderabad,2,Bachelors/Family,2
4526,2022-06-25,2,5800,760,1 out of 2,1,Ali Bagh Kala pather,Hyderabad,1,Family,2
4527,2022-05-06,1,9000,600,Ground out of 4,1,Yeshwanthpur,Hyderabad,2,Bachelors/Family,1
4528,2022-05-28,2,18000,940,6 out of 10,1,"Rajendra Nagar, Outer Ring Road",Hyderabad,2,Bachelors/Family,2
4529,2022-07-06,3,45000,1742,24 out of 33,2,"Financial District, Nanakram Guda",Hyderabad,2,Family,3
4530,2022-06-02,3,55000,2000,Ground out of 12,2,Gachibowli,Hyderabad,2,Bachelors/Family,3
4531,2022-05-25,1,9500,800,3 out of 4,1,"Yousufguda, NH 9",Hyderabad,2,Bachelors/Family,1
4532,2022-05-06,3,35000,1800,1 out of 3,1,Deepthisri nagar colony,Hyderabad,2,Bachelors/Family,3
4533,2022-05-07,2,7500,1350,Ground out of 1,1,Rampally,Hyderabad,1,Bachelors/Family,2
4534,2022-05-20,3,25000,1685,Ground out of 5,1,"Pocharam, NH 2 2",Hyderabad,2,Bachelors/Family,3
4535,2022-05-16,2,12500,1250,Ground out of 2,1,"Quthbullapur, NH 7",Hyderabad,1,Bachelors/Family,3
4536,2022-07-05,3,22000,1800,1 out of 2,2,Old Bowenpally,Hyderabad,2,Family,3
4537,2022-06-25,2,7500,853,4 out of 5,1,Kapra,Hyderabad,2,Bachelors/Family,2
4538,2022-07-06,3,42000,2000,4 out of 17,2,"Financial District, Nanakram Guda",Hyderabad,2,Family,3
4539,2022-05-12,1,8000,800,Ground out of 2,1,Adikmet,Hyderabad,2,Bachelors/Family,1
4540,2022-06-23,2,20000,1200,Ground out of 1,1,Shaikpet,Hyderabad,2,Bachelors/Family,1
4541,2022-07-10,2,19000,1100,5 out of 5,2,Kondapur,Hyderabad,2,Bachelors/Family,2
4542,2022-07-06,1,14000,550,1 out of 5,2,Kondapur,Hyderabad,1,Bachelors,1
4543,2022-06-11,4,200000,4761,1 out of 35,2,K P H B Phase 4,Hyderabad,2,Bachelors,6
4544,2022-06-29,2,18500,920,3 out of 5,2,"Nallagandla, Serilingampally",Hyderabad,2,Family,2
4545,2022-06-29,3,38000,1400,4 out of 6,2,Madhapur,Hyderabad,2,Bachelors/Family,2
4546,2022-07-10,3,67000,2310,3 out of 17,1,Madhapur,Hyderabad,2,Family,3
4547,2022-05-12,2,5000,650,2 out of 3,1,Balanagar,Hyderabad,1,Family,2
4548,2022-06-06,1,25000,700,5 out of 5,2,"Dwarakapuri, Punjagutta, NH 9",Hyderabad,2,Bachelors/Family,2
4549,2022-05-12,1,7000,300,1 out of 3,1,"Khairatabad, NH 7",Hyderabad,1,Bachelors/Family,1
4550,2022-05-12,4,10000,100,1 out of 3,1,Old Nallakunta,Hyderabad,1,Bachelors/Family,2
4551,2022-05-02,2,25000,1050,1 out of 5,2,"Siddhi Vinayak Nagar, Madhapur",Hyderabad,2,Bachelors/Family,2
4552,2022-07-02,2,11000,1125,1 out of 2,1,"Gandhamguda, Bairagiguda",Hyderabad,1,Bachelors,2
4553,2022-07-02,4,17000,1600,2 out of 5,1,Mehdipatnam,Hyderabad,1,Bachelors/Family,4
4554,2022-06-17,3,47000,2400,1 out of 3,1,"Banjara Hills, NH 9",Hyderabad,2,Bachelors/Family,3
4555,2022-06-10,2,10000,650,3 out of 5,1,Vandanapuri colony,Hyderabad,1,Bachelors/Family,2
4556,2022-04-30,1,7500,1000,Ground out of 2,1,"Ramachandra Puram, NH 9",Hyderabad,1,Bachelors/Family,1
4557,2022-05-12,2,10000,900,1 out of 3,1,Jagadgiri Gutta,Hyderabad,2,Bachelors/Family,2
4558,2022-05-24,2,11000,1250,1 out of 3,1,Hyderabad Shah Guda,Hyderabad,2,Bachelors/Family,3
4559,2022-06-28,2,21000,1020,8 out of 9,1,"Boduppal, NH 2 2",Hyderabad,2,Bachelors/Family,2
4560,2022-05-31,3,15000,1270,1,2,Tarnaka,Hyderabad,2,Family,2
4561,2022-05-25,1,7500,600,3 out of 4,1,"Miyapur, NH 9",Hyderabad,1,Bachelors/Family,1
4562,2022-06-14,1,6500,500,2 out of 3,2,"Tellapur, Outer Ring Road",Hyderabad,1,Bachelors,1
4563,2022-06-23,2,7500,800,2 out of 2,1,"Uppal, NH 2 2",Hyderabad,2,Bachelors/Family,2
4564,2022-07-02,3,15000,1500,2 out of 4,1,"Miyapur, NH 9",Hyderabad,1,Bachelors/Family,2
4565,2022-05-12,2,11000,1200,2 out of 3,1,BHEL,Hyderabad,2,Bachelors/Family,2
4566,2022-07-06,3,23000,1900,1 out of 2,2,"Pragathi Nagar, Kukatpally",Hyderabad,2,Bachelors/Family,3
4567,2022-04-30,2,11000,950,2 out of 4,1,Nagole,Hyderabad,1,Bachelors/Family,2
4568,2022-04-30,1,8000,300,1 out of 3,1,Allwyn Colony,Hyderabad,2,Bachelors/Family,1
4569,2022-07-02,2,13000,1250,Ground out of 1,1,"Tellapur, Outer Ring Road",Hyderabad,1,Bachelors/Family,2
4570,2022-05-09,2,17000,1200,2 out of 4,1,"Srini kunj Anasuya Enclave, Lingampally, Kachiguda, Hyderabad",Hyderabad,1,Bachelors,2
4571,2022-07-09,2,16000,1100,2 out of 4,1,"Miyapur, NH 9",Hyderabad,2,Bachelors/Family,2
4572,2022-07-06,2,12000,1100,2 out of 4,1,Prem nagar-Erragadda,Hyderabad,2,Bachelors/Family,2
4573,2022-06-18,2,20000,1500,1 out of 2,1,Jeedimetla,Hyderabad,2,Bachelors/Family,2
4574,2022-05-06,3,18000,1400,4 out of 5,1,"Saidabad Colony, Sayeedabad",Hyderabad,2,Bachelors/Family,2
4575,2022-07-06,3,50000,1742,11 out of 35,2,Gachibowli,Hyderabad,2,Family,3
4576,2022-06-30,2,23000,1250,2 out of 4,2,"Somajiguda, NH 9",Hyderabad,2,Bachelors/Family,2
4577,2022-05-20,1,16500,650,1 out of 6,1,"Banjara Hills, NH 9",Hyderabad,2,Bachelors/Family,1
4578,2022-07-06,3,25000,1545,4 out of 6,1,"Miyapur, NH 9",Hyderabad,2,Bachelors/Family,2
4579,2022-04-29,1,13000,700,1 out of 2,2,"Mythri Nagar, Hafeezpet, NH 9",Hyderabad,1,Bachelors/Family,2
4580,2022-07-06,2,12000,1600,1 out of 5,1,Dr A.S. Rao Nagar,Hyderabad,1,Bachelors/Family,2
4581,2022-07-06,3,37000,1700,Ground out of 15,1,Gopanapalli,Hyderabad,2,Bachelors/Family,3
4582,2022-07-06,2,6500,920,Ground out of 27,1,Moula Ali,Hyderabad,1,Bachelors/Family,2
4583,2022-06-14,2,13000,1115,3 out of 5,2,"Bhagya Nagar Colony, Secunderabad",Hyderabad,1,Family,2
4584,2022-05-09,3,17500,1000,2 out of 4,2,"Opp. Deccan college, Darusalam",Hyderabad,2,Family,2
4585,2022-06-18,2,15000,1200,3 out of 5,1,Nizampet,Hyderabad,1,Bachelors/Family,2
4586,2022-06-14,1,4000,500,2 out of 3,1,Almasguda,Hyderabad,1,Bachelors/Family,1
4587,2022-06-22,3,15000,1850,1 out of 1,1,"Tarapuri Colony, Secunderabad",Hyderabad,2,Bachelors/Family,2
4588,2022-04-30,1,9000,600,2 out of 2,1,Secretariat Hills,Hyderabad,1,Bachelors/Family,2
4589,2022-07-02,2,13000,200,3 out of 3,2,Puppalaguda,Hyderabad,1,Family,2
4590,2022-05-20,3,25000,1500,1 out of 4,1,Serilingampally,Hyderabad,2,Bachelors/Family,3
4591,2022-06-29,3,37000,2100,10 out of 20,1,"Nallagandla, Serilingampally",Hyderabad,2,Bachelors/Family,3
4592,2022-06-22,3,25000,1250,1 out of 3,1,"Manikonda, Outer Ring Road",Hyderabad,2,Bachelors/Family,3
4593,2022-05-08,1,13000,800,3 out of 4,1,Hyderabad,Hyderabad,2,Bachelors/Family,1
4594,2022-06-15,3,20000,1450,1 out of 5,1,"Rethibowli, Mehdipatnam",Hyderabad,1,Bachelors/Family,2
4595,2022-06-29,3,37000,1960,8 out of 20,1,aparna sarovar grande,Hyderabad,2,Bachelors/Family,3
4596,2022-06-29,3,40000,1965,10 out of 14,1,"Nallagandla, Serilingampally",Hyderabad,2,Bachelors/Family,3
4597,2022-06-29,3,45000,1834,15 out of 30,1,"Narsingi, Outer Ring Road",Hyderabad,2,Bachelors/Family,3
4598,2022-06-29,3,44000,1834,12 out of 30,1,"Narsingi, Outer Ring Road",Hyderabad,2,Bachelors/Family,3
4599,2022-05-16,2,15000,1150,1 out of 4,1,Amberpet,Hyderabad,1,Bachelors/Family,2
4600,2022-06-29,3,37000,1800,10 out of 20,1,"Nallagandla, Serilingampally",Hyderabad,2,Bachelors/Family,3
4601,2022-06-07,2,12000,1000,3 out of 5,1,Vidya Nagar,Hyderabad,2,Bachelors/Family,2
4602,2022-06-14,2,8000,1200,1 out of 3,1,Dharmapuri Colony,Hyderabad,1,Bachelors/Family,2
4603,2022-05-20,3,30000,2000,1 out of 1,1,Mithila Nagar-Banjara Hills,Hyderabad,1,Bachelors/Family,5
4604,2022-06-14,1,12000,700,3 out of 4,1,Serilingampally,Hyderabad,2,Bachelors/Family,1
4605,2022-06-14,1,6000,400,2 out of 3,1,"Peerzadiguda, NH 2 2",Hyderabad,1,Bachelors/Family,1
4606,2022-05-25,2,9500,1250,1 out of 1,1,"Akshya nagar, Raghavendra colony, Road no:4,Boduppal",Hyderabad,2,Bachelors/Family,2
4607,2022-06-14,1,10000,500,1 out of 3,1,Toli Chowki,Hyderabad,1,Bachelors/Family,1
4608,2022-06-27,3,16000,1550,1 out of 4,1,Attapur,Hyderabad,1,Bachelors/Family,3
4609,2022-07-06,2,20000,1000,2 out of 4,1,Sri Nagar Colony,Hyderabad,1,Bachelors/Family,2
4610,2022-06-17,2,10000,1200,1 out of 2,2,"Jaya Puri Colony, Nagole",Hyderabad,1,Family,2
4611,2022-05-11,2,13000,1200,2 out of 3,2,"Dilsukh Nagar, NH 9",Hyderabad,1,Bachelors/Family,2
4612,2022-05-03,2,17000,1200,5 out of 5,2,"Manikonda, Outer Ring Road",Hyderabad,2,Bachelors,2
4613,2022-07-06,2,15000,1800,Ground out of 1,1,Dammaiguda,Hyderabad,2,Bachelors/Family,2
4614,2022-07-07,2,10000,1100,5 out of 5,1,Kapra,Hyderabad,2,Family,2
4615,2022-06-11,3,25000,1650,3 out of 4,2,Begumpet,Hyderabad,2,Bachelors,2
4616,2022-06-26,3,15000,225,Ground out of 1,2,"Ragannaguda, Outer Ring Road",Hyderabad,1,Bachelors/Family,3
4617,2022-07-06,1,11000,550,4 out of 6,1,Qutub Shahi Tombs,Hyderabad,2,Bachelors/Family,1
4618,2022-06-14,1,7500,350,2 out of 4,1,Gudimalkapur,Hyderabad,1,Bachelors/Family,1
4619,2022-06-10,2,15000,600,1 out of 2,1,"Murad Nagar, Lal Darwaza, Falaknuma Road",Hyderabad,1,Bachelors/Family,1
4620,2022-05-25,1,7500,500,2 out of 3,1,"Hafeezpet, NH 9",Hyderabad,1,Bachelors/Family,1
4621,2022-05-01,2,11000,1100,Ground out of 5,1,Nizampet,Hyderabad,1,Bachelors/Family,2
4622,2022-06-29,2,15000,1205,3 out of 5,1,"Pocharam, Hyderabad near infosys",Hyderabad,2,Bachelors/Family,2
4623,2022-05-12,2,9500,1200,Ground out of 2,1,Tarnaka,Hyderabad,2,Bachelors/Family,1
4624,2022-06-09,1,5000,540,2 out of 3,1,"Kukatpally, NH 9",Hyderabad,2,Bachelors/Family,1
4625,2022-07-05,3,20000,1800,2 out of 2,2,Manigunda,Hyderabad,2,Bachelors/Family,4
4626,2022-05-12,1,8500,500,2 out of 3,1,"Hafeezpet, NH 9",Hyderabad,1,Bachelors/Family,1
4627,2022-05-29,2,9000,1200,Ground out of 2,1,Manneguda,Hyderabad,2,Bachelors/Family,2
4628,2022-05-16,2,15000,1180,4 out of 5,1,"Miyapur, NH 9",Hyderabad,2,Bachelors/Family,2
4629,2022-07-06,2,20000,1000,4 out of 5,1,Asif Nagar,Hyderabad,1,Bachelors/Family,2
4630,2022-06-30,2,11500,675,3 out of 3,2,"Bhagya Nagar Colony, Secunderabad",Hyderabad,1,Bachelors,2
4631,2022-06-06,3,13000,1450,2 out of 5,1,Bachupally,Hyderabad,1,Bachelors/Family,2
4632,2022-06-14,1,11000,100,2 out of 5,1,B.S.Maktha,Hyderabad,1,Bachelors/Family,1
4633,2022-05-21,1,6000,500,1 out of 3,2,Rodamestri Nagar,Hyderabad,1,Bachelors,1
4634,2022-05-16,2,15000,100,3 out of 4,1,"Yousufguda, NH 9",Hyderabad,1,Bachelors/Family,2
4635,2022-06-20,4,45000,2300,4 out of 5,2,Punjagutta X Roads,Hyderabad,2,Bachelors/Family,4
4636,2022-07-06,1,5000,300,Ground out of 2,1,"Ramachandra Puram, NH 9",Hyderabad,1,Bachelors/Family,1
4637,2022-07-06,1,6000,300,1 out of 2,1,Nacharam,Hyderabad,1,Bachelors/Family,1
4638,2022-06-08,1,8000,800,3 out of 3,2,Vidya Nagar,Hyderabad,1,Bachelors/Family,1
4639,2022-07-06,2,15000,1280,Ground out of 1,1,Shamshabad,Hyderabad,1,Bachelors/Family,3
4640,2022-05-18,2,10000,110,1 out of 1,2,Sangareddy District,Hyderabad,1,Bachelors,2
4641,2022-06-02,2,9000,920,4 out of 4,1,Moula Ali,Hyderabad,2,Bachelors/Family,2
4642,2022-07-06,2,16000,2000,Ground out of 3,1,"Old Malakpet, NH 9",Hyderabad,1,Bachelors/Family,2
4643,2022-07-06,2,16000,770,1 out of 4,1,Kapra,Hyderabad,2,Bachelors/Family,2
4644,2022-07-06,3,45000,3200,1 out of 3,2,"Kukatpally, NH 9",Hyderabad,2,Bachelors/Family,3
4645,2022-06-11,2,12000,1500,1 out of 2,2,"Hayathnagar, NH 9",Hyderabad,1,Bachelors,2
4646,2022-06-25,2,14500,1100,1 out of 5,1,Toli Chowki,Hyderabad,2,Bachelors/Family,2
4647,2022-05-12,1,8000,450,3 out of 3,1,Puppalaguda,Hyderabad,1,Bachelors/Family,1
4649,2022-06-18,2,15000,1300,2 out of 4,2,5-20 Adharshnagar,Hyderabad,2,Bachelors/Family,2
4650,2022-05-04,1,15500,1000,2 out of 5,2,"Manikonda, Outer Ring Road",Hyderabad,2,Bachelors/Family,1
4651,2022-07-01,2,8000,900,Ground out of 2,2,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,2,Bachelors,2
4652,2022-05-12,1,7500,400,2 out of 3,1,"Kukatpally, NH 9",Hyderabad,1,Bachelors/Family,1
4653,2022-06-29,3,15000,10,1 out of 1,2,"Ghatkesar, NH 2 2",Hyderabad,2,Bachelors/Family,3
4654,2022-07-06,1,5000,450,1 out of 2,1,Hydershakote,Hyderabad,1,Bachelors/Family,1
4655,2022-05-25,2,10000,1300,2 out of 3,1,Moula Ali,Hyderabad,1,Bachelors/Family,2
4656,2022-06-29,2,16000,1000,4 out of 5,1,"Indis VB CITY, Bollaram railway station",Hyderabad,2,Bachelors/Family,2
4657,2022-05-15,2,15000,1300,Ground out of 1,2,Kapra,Hyderabad,2,Bachelors,2
4658,2022-06-14,1,6000,350,1 out of 3,1,"Naseeb Nagar, Hyderabad",Hyderabad,2,Bachelors/Family,1
4659,2022-05-29,3,32000,1560,1 out of 6,1,"Neknampur, Manikonda, Outer Ring Road",Hyderabad,2,Bachelors/Family,3
4660,2022-06-20,3,22000,1800,4 out of 5,2,Mokila,Hyderabad,2,Bachelors/Family,3
4661,2022-07-06,1,9000,600,1 out of 4,2,"Himayath Nagar, NH 7",Hyderabad,2,Bachelors/Family,1
4662,2022-06-06,2,12000,350,2 out of 2,2,Malkajgiri,Hyderabad,1,Bachelors,1
4663,2022-07-08,2,16000,1100,4 out of 5,2,"Chandanagar, NH 9",Hyderabad,2,Bachelors,2
4664,2022-05-16,2,13000,1100,3 out of 5,1,"Chandanagar, NH 9",Hyderabad,2,Bachelors/Family,2
4665,2022-06-22,2,20000,1170,1 out of 2,1,"Malakpet, NH 9",Hyderabad,1,Bachelors/Family,2
4666,2022-05-07,1,9000,550,Upper Basement out of 2,2,sanath nagar Ashok colony,Hyderabad,1,Bachelors/Family,1
4667,2022-05-29,2,11000,1000,5 out of 5,1,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,1,Bachelors/Family,2
4668,2022-04-30,2,12500,1100,2 out of 5,1,"Vanasthalipuram, NH 9",Hyderabad,2,Bachelors/Family,2
4669,2022-07-06,4,140000,3789,9 out of 22,2,"Gachibowli CUC, Outer Ring Road",Hyderabad,2,Family,5
4670,2022-07-06,3,65000,2700,2 out of 5,2,Jubilee Hills,Hyderabad,2,Bachelors/Family,3
4671,2022-06-18,3,60000,2170,4 out of 5,2,Kakatiya Hills Madhapur,Hyderabad,2,Bachelors/Family,3
4672,2022-06-06,2,26000,1160,6 out of 7,1,"Madinaguda, Hafeezpet, NH 9",Hyderabad,2,Family,2
4673,2022-07-02,2,8000,800,1 out of 6,1,"Modi Paradise, Hayathnagar, Hyderabad",Hyderabad,2,Bachelors/Family,2
4674,2022-05-29,2,14000,1200,2 out of 3,1,Amberpet,Hyderabad,1,Bachelors/Family,2
4675,2022-06-09,3,15000,1422,4 out of 7,1,Adibatla,Hyderabad,2,Bachelors/Family,3
4676,2022-07-06,2,15000,1200,Ground out of 2,1,"Sikh Apartmentge, NH 7",Hyderabad,2,Bachelors/Family,2
4677,2022-05-04,2,7000,1200,1 out of 1,1,Balapur,Hyderabad,1,Bachelors/Family,2
4678,2022-06-13,2,16000,1080,3 out of 5,2,Old Nallakunta,Hyderabad,2,Bachelors/Family,2
4679,2022-06-13,2,17000,1050,3 out of 3,2,Old Nallakunta,Hyderabad,2,Bachelors/Family,2
4680,2022-06-13,2,18000,1100,3 out of 5,2,New Nallakunta,Hyderabad,2,Bachelors/Family,2
4681,2022-05-25,2,20000,700,3 out of 7,1,Toli Chowki,Hyderabad,1,Bachelors/Family,2
4682,2022-05-12,2,18000,1150,4 out of 5,1,"Miyapur, NH 9",Hyderabad,2,Bachelors/Family,2
4683,2022-06-02,2,19000,1124,1 out of 5,1,"Uppal, NH 2 2",Hyderabad,2,Bachelors/Family,2
4684,2022-07-05,1,7000,650,3 out of 3,1,Karmanghat,Hyderabad,2,Bachelors/Family,1
4685,2022-07-02,2,10000,1125,2 out of 3,2,Allwyn Colony,Hyderabad,1,Bachelors,2
4686,2022-05-01,2,9000,850,2 out of 2,1,"Sai Raghavendra Colony, uppal",Hyderabad,2,Bachelors/Family,2
4687,2022-05-26,2,30000,1140,5 out of 5,1,"Kukatpally, NH 9",Hyderabad,2,Family,2
4688,2022-07-02,2,20000,1350,8 out of 14,1,"Rajendra Nagar, Outer Ring Road",Hyderabad,2,Bachelors,2
4689,2022-07-06,1,6500,600,2 out of 3,1,"Kukatpally, NH 9",Hyderabad,1,Bachelors/Family,1
4690,2022-07-06,2,9000,1050,Ground out of 1,1,"Bolarum, Medchal Road",Hyderabad,1,Bachelors/Family,2
4691,2022-06-29,3,20000,1100,2 out of 5,1,New Mallepally,Hyderabad,2,Bachelors/Family,3
4692,2022-05-29,2,8000,1200,Ground out of 3,1,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,2,Bachelors/Family,2
4693,2022-05-29,3,22000,1450,2 out of 6,1,Alwal,Hyderabad,2,Bachelors/Family,2
4694,2022-07-06,2,17000,1000,5 out of 5,1,"Kukatpally Housing Board Colony, NH 9",Hyderabad,2,Family,2
4695,2022-04-30,1,7000,300,1 out of 2,1,Sainikpuri,Hyderabad,2,Bachelors/Family,1
4697,2022-07-06,2,12000,1000,2 out of 3,1,Nagole,Hyderabad,1,Bachelors/Family,2
4698,2022-07-02,3,53000,2300,1 out of 5,2,"Banjara Hills, NH 9",Hyderabad,2,Bachelors,3
4699,2022-06-22,2,11000,900,Ground out of 2,1,"Miyapur, NH 9",Hyderabad,1,Bachelors/Family,2
4700,2022-07-06,1,7500,650,2 out of 4,2,Begumpet,Hyderabad,2,Bachelors,1
4701,2022-07-06,1,7500,850,3 out of 5,2,Begumpet,Hyderabad,2,Bachelors,1
4702,2022-05-06,2,12000,1300,2 out of 3,1,Chintalakunta,Hyderabad,2,Bachelors/Family,2
4703,2022-07-06,2,12000,950,4 out of 4,1,"Anandbagh, Secunderabad, Moula Ali Road",Hyderabad,2,Bachelors/Family,2
4704,2022-06-17,1,10500,150,3 out of 6,2,"Venkataramana Colony, Secunderabad",Hyderabad,1,Bachelors/Family,1
4705,2022-07-09,2,6000,900,Ground out of 1,2,Rampally,Hyderabad,1,Bachelors/Family,2
4706,2022-04-30,1,4500,50,4 out of 5,1,Amberpet,Hyderabad,1,Bachelors/Family,1
4707,2022-07-10,2,25000,1200,3 out of 4,1,"Srinagar Colony, Old Malakpet, NH 9",Hyderabad,1,Family,2
4708,2022-05-20,2,13000,1350,2 out of 3,1,Attapur,Hyderabad,1,Bachelors/Family,2
4709,2022-05-20,1,6000,400,1 out of 3,1,Nagaram,Hyderabad,1,Bachelors/Family,1
4710,2022-04-30,2,12500,800,5 out of 7,1,Serilingampally,Hyderabad,1,Bachelors/Family,2
4711,2022-07-09,3,26000,1450,4 out of 4,1,"Manikonda, Outer Ring Road",Hyderabad,2,Bachelors/Family,2
4712,2022-07-06,3,60000,2405,10 out of 14,1,"Manikonda, Outer Ring Road",Hyderabad,2,Bachelors,3
4713,2022-06-17,3,35000,2500,2 out of 2,1,"Vikrampuri, Secunderabad",Hyderabad,1,Bachelors/Family,2
4714,2022-04-30,4,16000,1000,1 out of 3,1,Narayanguda,Hyderabad,2,Bachelors/Family,2
4715,2022-06-25,2,12000,1200,1 out of 3,1,"Uppal, NH 2 2",Hyderabad,1,Bachelors/Family,2
4716,2022-04-29,4,110000,3250,12 out of 17,2,Madhapur,Hyderabad,2,Bachelors/Family,5
4717,2022-05-29,3,20000,1600,1 out of 2,2,Sainikpuri,Hyderabad,2,Family,3
4718,2022-07-09,2,12000,980,2 out of 3,1,Nagole,Hyderabad,1,Bachelors/Family,2
4719,2022-05-06,3,25000,1600,1 out of 2,1,BHEL,Hyderabad,2,Bachelors/Family,3
4720,2022-06-25,2,17000,1000,3 out of 4,1,"Netaji Nagar Colony, Langar Houz",Hyderabad,2,Bachelors/Family,2
4721,2022-05-12,1,5500,40,Ground out of 2,1,Jagadgiri Gutta,Hyderabad,1,Bachelors/Family,1
4722,2022-06-10,1,8000,850,Ground out of 3,1,Hyderguda,Hyderabad,1,Bachelors/Family,1
4723,2022-06-10,2,17000,840,3 out of 5,1,"Bolarum, Medchal Road",Hyderabad,2,Bachelors/Family,2
